일자,시각,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),일조(hr),일사(MJ/m2),적설(cm)
2018-06-07,3,18.4,,1.6,290.0,88.0,,,
2018-06-07,4,18.1,,1.8,270.0,88.0,,,
2018-06-07,5,17.8,,2.2,270.0,91.0,,,
2018-06-07,6,18.1,,1.1,290.0,88.0,0.0,0.03,
2018-06-07,7,18.6,,2.0,270.0,85.0,0.0,0.16,
2018-06-07,8,18.9,,2.3,270.0,82.0,0.0,0.44,
2018-06-07,9,20.5,,1.6,270.0,73.0,0.2,1.23,
2018-06-07,10,22.0,,2.0,270.0,69.0,1.0,2.04,
2018-06-07,11,23.4,,1.8,250.0,62.0,1.0,2.87,
2018-06-07,12,25.0,,3.0,290.0,56.0,1.0,3.19,
2018-06-07,13,26.7,,2.4,270.0,47.0,1.0,3.26,
2018-06-07,14,28.2,,1.7,200.0,44.0,1.0,3.11,
2018-06-07,15,29.3,,2.0,270.0,41.0,1.0,2.63,
2018-06-07,16,29.3,,2.0,290.0,41.0,1.0,1.95,
2018-06-07,17,28.2,,3.3,290.0,51.0,1.0,1.73,
2018-06-07,18,25.6,,2.7,290.0,57.0,1.0,0.96,
2018-06-07,19,24.0,,2.8,270.0,60.0,0.2,0.38,
2018-06-07,20,22.8,,1.6,290.0,67.0,0.0,0.06,
2018-06-07,21,21.5,,2.6,270.0,69.0,,,
2018-06-07,22,20.9,,1.0,270.0,71.0,,,
2018-06-07,23,20.3,,1.3,290.0,77.0,,,
2018-06-08,0,19.1,,2.2,270.0,82.0,,,
2018-06-08,1,18.8,,1.7,290.0,84.0,,,
2018-06-08,2,18.6,,2.5,270.0,84.0,,,
2018-06-08,3,18.6,,2.9,290.0,83.0,,,
2018-06-08,4,18.5,,2.0,290.0,82.0,,,
2018-06-08,5,18.6,,0.8,320.0,81.0,,,
2018-06-08,6,18.8,,2.0,290.0,78.0,0.0,0.01,
2018-06-08,7,19.1,,2.0,320.0,73.0,0.1,0.3,
2018-06-08,8,19.7,,2.0,290.0,69.0,0.2,0.54,
2018-06-08,9,21.2,,1.7,230.0,62.0,0.9,1.45,
2018-06-08,10,21.9,,1.7,320.0,62.0,0.3,1.36,
2018-06-08,11,21.9,,2.4,320.0,64.0,0.0,1.03,
2018-06-08,12,23.1,,1.6,320.0,56.0,0.2,1.71,
2018-06-08,13,24.2,,1.9,230.0,58.0,0.2,1.87,
2018-06-08,14,25.0,,2.2,290.0,54.0,0.5,1.86,
2018-06-08,15,26.2,,3.3,290.0,51.0,1.0,2.87,
2018-06-08,16,26.6,,3.2,290.0,49.0,1.0,2.35,
2018-06-08,17,26.9,,2.3,270.0,49.0,1.0,1.72,
2018-06-08,18,26.2,,2.2,270.0,54.0,1.0,0.88,
2018-06-08,19,24.5,,3.1,290.0,63.0,0.7,0.46,
2018-06-08,20,22.6,,1.8,250.0,71.0,0.0,0.11,
2018-06-08,21,21.2,,1.7,290.0,77.0,,,
2018-06-08,22,20.5,,0.9,250.0,78.0,,,
2018-06-08,23,20.0,,1.4,230.0,79.0,,,
2018-06-09,0,19.7,,1.5,270.0,83.0,,,
2018-06-09,1,19.7,,0.6,230.0,81.0,,,
2018-06-09,2,19.4,,0.7,270.0,84.0,,,
2018-06-09,3,19.1,,0.6,20.0,84.0,,,
2018-06-09,4,19.0,,0.4,0.0,83.0,,,
2018-06-09,5,19.0,,0.4,0.0,85.0,,,
2018-06-09,6,19.0,,0.5,140.0,84.0,0.0,0.05,
2018-06-09,7,20.2,,1.1,110.0,73.0,0.3,0.41,
2018-06-09,8,21.9,,0.9,140.0,62.0,1.0,1.03,
2018-06-09,9,24.0,,1.8,90.0,55.0,1.0,1.81,
2018-06-09,10,25.8,,1.3,70.0,49.0,1.0,2.42,
2018-06-09,11,27.2,,1.7,90.0,46.0,1.0,2.88,
2018-06-09,12,28.2,,1.4,90.0,42.0,1.0,2.84,
2018-06-09,13,28.8,,2.0,160.0,42.0,0.8,2.38,
2018-06-09,14,30.1,,1.4,50.0,35.0,1.0,2.53,
2018-06-09,15,29.6,,2.5,140.0,40.0,0.8,1.96,
2018-06-09,16,28.7,,2.5,160.0,40.0,0.0,1.0,
2018-06-09,17,28.2,,2.9,160.0,39.0,0.0,0.7,
2018-06-09,18,27.3,,1.2,110.0,42.0,0.0,0.19,
2018-06-09,19,25.7,0.0,1.8,70.0,47.0,0.0,0.04,
2018-06-09,20,23.7,0.4,1.6,90.0,62.0,0.0,0.0,
2018-06-09,21,22.4,0.1,1.5,50.0,72.0,,,
2018-06-09,22,21.0,0.0,1.3,50.0,75.0,,,
2018-06-09,23,20.7,0.0,1.6,90.0,66.0,,,
2018-06-10,0,20.2,0.0,1.5,110.0,66.0,,,
2018-06-10,1,19.7,0.5,1.2,90.0,71.0,,,
2018-06-10,2,19.2,0.0,1.3,70.0,69.0,,,
2018-06-10,3,18.6,0.0,0.8,70.0,78.0,,,
2018-06-10,4,18.3,0.0,1.7,110.0,72.0,,,
2018-06-10,5,18.4,,1.4,110.0,70.0,,,
2018-06-10,6,18.3,0.0,0.9,90.0,71.0,0.0,0.0,
2018-06-10,7,18.4,0.0,0.6,90.0,68.0,0.0,0.04,
2018-06-10,8,19.0,0.0,2.0,90.0,65.0,0.0,0.28,
2018-06-10,9,19.2,,1.4,140.0,65.0,0.0,0.34,
2018-06-10,10,20.2,,1.8,90.0,62.0,0.0,0.82,
2018-06-10,11,21.3,,1.5,90.0,56.0,0.1,1.18,
2018-06-10,12,23.2,,2.2,140.0,50.0,0.8,2.45,
2018-06-10,13,24.2,,1.2,70.0,48.0,0.2,2.19,
2018-06-10,14,24.1,,1.1,70.0,51.0,0.1,1.58,
2018-06-10,15,24.8,,1.2,70.0,49.0,0.0,1.34,
2018-06-10,16,24.8,,1.6,50.0,51.0,0.2,1.17,
2018-06-10,17,24.6,,1.3,50.0,52.0,0.0,0.82,
2018-06-10,18,24.1,,1.3,90.0,53.0,0.0,0.48,
2018-06-10,19,23.4,,1.0,90.0,55.0,0.0,0.12,
2018-06-10,20,22.8,,1.3,90.0,55.0,0.0,0.01,
2018-06-10,21,22.1,,1.5,90.0,55.0,,,
2018-06-10,22,21.5,,1.8,90.0,55.0,,,
2018-06-10,23,20.9,,1.5,70.0,56.0,,,
2018-06-11,0,20.3,,1.4,90.0,58.0,,,
2018-06-11,1,19.8,,1.3,90.0,59.0,,,
2018-06-11,2,19.2,,1.5,70.0,60.0,,,
2018-06-11,3,18.8,,1.3,90.0,61.0,,,
2018-06-11,4,18.8,,1.0,110.0,60.0,,,
2018-06-11,5,18.8,,1.2,70.0,61.0,,,
2018-06-11,6,18.6,,0.8,90.0,61.0,0.0,0.03,
2018-06-11,7,19.1,,1.1,70.0,59.0,0.2,0.38,
2018-06-11,8,20.7,,1.5,90.0,55.0,0.9,1.23,
2018-06-11,9,22.2,,1.7,70.0,48.0,0.9,1.77,
2018-06-11,10,23.7,,1.3,70.0,47.0,1.0,2.67,
2018-06-11,11,23.2,,1.4,20.0,52.0,0.3,1.53,
2018-06-11,12,23.2,,1.2,50.0,52.0,0.0,0.82,
2018-06-11,13,23.7,,1.2,70.0,49.0,0.0,1.04,
2018-06-11,14,23.9,0.0,1.0,360.0,47.0,0.0,0.97,
2018-06-11,15,22.2,0.0,1.3,270.0,60.0,0.0,0.34,
2018-06-11,16,22.0,,1.8,290.0,60.0,0.0,0.14,
2018-06-11,17,20.7,0.0,3.4,340.0,72.0,0.0,0.11,
2018-06-11,18,19.8,0.0,3.9,320.0,80.0,0.0,0.12,
2018-06-11,19,19.4,0.5,1.2,290.0,85.0,0.0,0.08,
2018-06-11,20,19.1,0.0,1.7,270.0,84.0,0.0,0.04,
2018-06-11,21,19.0,,1.0,290.0,82.0,,,
2018-06-11,22,19.0,,0.1,0.0,76.0,,,
2018-06-11,23,18.2,3.5,0.8,20.0,93.0,,,
2018-06-12,0,18.0,1.0,0.7,20.0,94.0,,,
2018-06-12,1,17.7,,0.9,50.0,92.0,,,
2018-06-12,2,17.7,,1.2,50.0,87.0,,,
2018-06-12,3,17.5,0.0,0.5,20.0,87.0,,,
2018-06-12,4,17.5,0.0,0.8,20.0,84.0,,,
2018-06-12,5,17.2,,0.6,20.0,87.0,,,
2018-06-12,6,16.7,,1.0,50.0,85.0,0.0,0.03,
2018-06-12,7,17.1,,1.5,20.0,77.0,0.6,0.49,
2018-06-12,8,19.0,,1.1,360.0,67.0,1.0,1.29,
2018-06-12,9,21.1,,0.9,340.0,60.0,1.0,2.18,
2018-06-12,10,22.1,,1.1,250.0,53.0,1.0,2.28,
2018-06-12,11,22.9,,2.6,320.0,54.0,1.0,2.56,
2018-06-12,12,24.0,,1.8,340.0,51.0,0.8,2.29,
2018-06-12,13,25.7,,0.8,90.0,46.0,1.0,3.18,
2018-06-12,14,25.6,,2.2,180.0,45.0,0.5,1.39,
2018-06-12,15,26.2,,2.7,290.0,42.0,0.7,1.59,
2018-06-12,16,26.2,,3.8,290.0,47.0,1.0,2.45,
2018-06-12,17,26.4,,3.0,270.0,47.0,0.9,1.76,
2018-06-12,18,24.9,,3.6,290.0,53.0,1.0,1.28,
2018-06-12,19,23.1,,2.4,290.0,58.0,1.0,0.59,
2018-06-12,20,21.6,,3.3,270.0,62.0,0.6,0.09,
2018-06-12,21,20.6,,1.8,290.0,70.0,,,
2018-06-12,22,20.0,,1.0,250.0,70.0,,,
2018-06-12,23,19.5,,0.6,160.0,72.0,,,
2018-06-13,0,19.3,,1.2,270.0,76.0,,,
2018-06-13,1,18.9,,0.7,320.0,77.0,,,
2018-06-13,2,18.4,,0.6,70.0,75.0,,,
2018-06-13,3,18.5,,1.0,110.0,73.0,,,
2018-06-13,4,18.7,,0.9,50.0,74.0,,,
2018-06-13,5,18.6,,0.4,0.0,76.0,,,
2018-06-13,6,18.7,,0.9,50.0,75.0,0.0,0.06,
2018-06-13,7,19.4,,0.3,0.0,69.0,0.5,0.42,
2018-06-13,8,20.7,,1.5,140.0,65.0,1.0,0.97,
2018-06-13,9,22.6,,1.6,230.0,59.0,1.0,1.8,
2018-06-13,10,23.0,,2.2,180.0,57.0,0.2,1.1,
2018-06-13,11,24.5,,1.5,230.0,51.0,0.6,1.97,
2018-06-13,12,24.5,,2.3,200.0,56.0,0.3,1.74,
2018-06-13,13,24.9,,1.8,250.0,52.0,0.2,1.7,
2018-06-13,14,26.6,,2.4,110.0,50.0,1.0,2.95,
2018-06-13,15,25.5,0.0,2.2,160.0,50.0,0.0,0.47,
2018-06-13,16,25.8,0.0,1.7,250.0,50.0,0.0,0.66,
2018-06-13,17,25.6,,3.3,270.0,57.0,0.1,0.87,
2018-06-13,18,23.4,,3.6,290.0,63.0,0.0,0.5,
2018-06-13,19,22.8,,2.3,270.0,64.0,0.0,0.45,
2018-06-13,20,22.1,,1.3,320.0,65.0,0.0,0.09,
2018-06-13,21,21.8,,0.0,0.0,67.0,,,
2018-06-13,22,21.6,,1.2,290.0,66.0,,,
2018-06-13,23,21.5,,0.1,0.0,62.0,,,
2018-06-14,0,21.1,,0.5,360.0,69.0,,,
2018-06-14,1,20.8,,1.0,50.0,72.0,,,
2018-06-14,2,20.8,,0.8,20.0,73.0,,,
2018-06-14,3,20.8,,0.7,20.0,73.0,,,
2018-06-14,4,21.0,,0.8,90.0,72.0,,,
2018-06-14,5,20.3,0.0,3.2,290.0,84.0,,,
2018-06-14,6,19.5,1.5,1.4,290.0,95.0,0.0,0.0,
2018-06-14,7,19.4,13.5,0.9,250.0,97.0,0.0,0.0,
2018-06-14,8,18.9,11.5,1.2,250.0,97.0,0.0,0.06,
2018-06-14,9,19.1,1.5,0.6,90.0,96.0,0.0,0.17,
2018-06-14,10,19.7,1.0,1.1,90.0,94.0,0.0,0.61,
2018-06-14,11,20.5,0.0,1.7,90.0,79.0,0.1,1.25,
2018-06-14,12,21.2,0.0,0.7,110.0,75.0,0.0,1.07,
2018-06-14,13,22.8,0.0,1.2,110.0,67.0,0.1,1.55,
2018-06-14,14,23.8,,1.2,70.0,62.0,0.4,1.91,
2018-06-14,15,24.6,,1.8,50.0,57.0,0.4,1.54,
2018-06-14,16,25.0,,0.7,110.0,56.0,0.4,1.27,
2018-06-14,17,24.6,,1.0,110.0,57.0,0.0,0.45,
2018-06-14,18,24.0,,1.5,90.0,61.0,0.0,0.26,
2018-06-14,19,23.6,,0.6,110.0,63.0,0.0,0.19,
2018-06-14,20,22.6,0.0,1.2,50.0,74.0,0.0,0.01,
2018-06-14,21,22.2,0.0,1.0,110.0,72.0,,,
2018-06-14,22,21.8,,1.0,70.0,72.0,,,
2018-06-14,23,21.6,,0.8,140.0,68.0,,,
2018-06-15,0,21.0,,0.9,90.0,70.0,,,
2018-06-15,1,20.6,,1.2,90.0,65.0,,,
2018-06-15,2,20.1,0.1,1.1,90.0,67.0,,,
2018-06-15,3,18.8,5.4,1.0,20.0,93.0,,,
2018-06-15,4,18.0,10.5,1.6,90.0,93.0,,,
2018-06-15,5,17.4,0.5,1.1,90.0,86.0,,,
2018-06-15,6,17.2,0.0,1.3,140.0,83.0,0.0,0.07,
2018-06-15,7,18.2,,1.4,140.0,75.0,0.5,0.56,
2018-06-15,8,18.7,,1.1,140.0,71.0,0.5,0.61,
2018-06-15,9,20.1,,1.4,50.0,65.0,0.0,0.93,
2018-06-15,10,22.0,,1.5,70.0,56.0,0.6,1.91,
2018-06-15,11,22.9,,1.4,70.0,57.0,0.7,2.24,
2018-06-15,12,24.4,,1.6,90.0,50.0,1.0,3.07,
2018-06-15,13,25.3,,1.8,140.0,48.0,1.0,3.42,
2018-06-15,14,26.4,,2.1,20.0,43.0,1.0,3.23,
2018-06-15,15,26.7,,1.6,110.0,40.0,1.0,2.42,
2018-06-15,16,26.5,,1.6,70.0,45.0,0.9,1.91,
2018-06-15,17,26.1,,1.4,90.0,45.0,0.6,1.26,
2018-06-15,18,25.9,,1.5,70.0,44.0,1.0,1.36,
2018-06-15,19,24.3,,1.5,90.0,48.0,1.0,0.59,
2018-06-15,20,22.6,,1.3,90.0,51.0,0.0,0.06,
2018-06-15,21,21.4,,1.5,70.0,54.0,,,
2018-06-15,22,20.4,,1.4,110.0,54.0,,,
2018-06-15,23,19.6,,1.4,90.0,55.0,,,
2018-06-16,0,19.0,,1.6,90.0,57.0,,,
2018-06-16,1,18.4,,1.3,110.0,59.0,,,
2018-06-16,2,17.9,,0.8,110.0,60.0,,,
2018-06-16,3,17.4,,1.2,90.0,61.0,,,
2018-06-16,4,16.9,,1.0,70.0,63.0,,,
2018-06-16,5,16.6,,1.2,90.0,65.0,,,
2018-06-16,6,16.3,,0.7,70.0,66.0,0.0,0.05,
2018-06-16,7,17.0,,1.1,90.0,60.0,0.6,0.47,
2018-06-16,8,18.7,,1.0,110.0,57.0,1.0,1.05,
2018-06-16,9,20.4,,1.5,70.0,54.0,1.0,1.88,
2018-06-16,10,21.8,,0.9,160.0,46.0,1.0,2.46,
2018-06-16,11,23.4,,1.6,140.0,46.0,1.0,2.96,
2018-06-16,12,24.8,,1.2,140.0,43.0,1.0,3.27,
2018-06-16,13,26.2,,1.2,360.0,37.0,1.0,3.36,
2018-06-16,14,27.1,,1.8,270.0,40.0,1.0,3.26,
2018-06-16,15,27.8,,1.6,290.0,41.0,1.0,2.89,
2018-06-16,16,28.3,,2.6,340.0,41.0,1.0,2.58,
2018-06-16,17,28.4,,2.0,290.0,43.0,1.0,1.93,
2018-06-16,18,28.0,,2.3,290.0,46.0,1.0,1.23,
2018-06-16,19,27.2,,1.4,320.0,48.0,1.0,0.57,
2018-06-16,20,25.0,,2.4,270.0,60.0,0.4,0.1,
2018-06-16,21,23.7,,1.7,200.0,64.0,,,
2018-06-16,22,22.8,,1.7,270.0,69.0,,,
2018-06-16,23,22.1,,1.6,250.0,73.0,,,
2018-06-17,0,21.5,,1.4,290.0,76.0,,,
2018-06-17,1,20.9,,2.0,270.0,79.0,,,
2018-06-17,2,20.5,,1.1,270.0,76.0,,,
2018-06-17,3,19.9,,1.6,270.0,80.0,,,
2018-06-17,4,19.4,,0.9,270.0,82.0,,,
2018-06-17,5,19.0,,0.8,290.0,85.0,,,
2018-06-17,6,18.9,,0.3,0.0,83.0,0.0,0.05,
2018-06-17,7,19.6,,0.9,20.0,75.0,0.2,0.42,
2018-06-17,8,21.1,,0.3,0.0,70.0,0.5,0.9,
2018-06-17,9,22.5,,1.2,50.0,66.0,0.0,0.97,
2018-06-17,10,23.0,,1.1,110.0,66.0,0.0,0.83,
2018-06-17,11,23.6,,0.7,70.0,63.0,0.0,0.93,
2018-06-17,12,24.8,,0.9,160.0,56.0,0.2,1.57,
2018-06-17,13,25.7,,1.1,140.0,52.0,0.1,1.81,
2018-06-17,14,26.8,,1.6,250.0,44.0,0.4,2.01,
2018-06-17,15,27.3,,2.6,290.0,51.0,0.9,2.4,
2018-06-17,16,26.6,,2.2,320.0,51.0,0.1,1.27,
2018-06-17,17,25.6,,3.3,290.0,58.0,0.0,0.66,
2018-06-17,18,25.0,,3.4,290.0,59.0,0.0,0.54,
2018-06-17,19,24.2,,1.9,320.0,62.0,0.0,0.39,
2018-06-17,20,23.1,,2.1,270.0,67.0,0.0,0.03,
2018-06-17,21,22.7,,0.9,270.0,66.0,,,
2018-06-17,22,22.2,,0.5,360.0,70.0,,,
2018-06-17,23,21.7,,1.4,290.0,74.0,,,
2018-06-18,0,21.3,,1.4,290.0,74.0,,,
2018-06-18,1,21.0,,0.5,360.0,74.0,,,
2018-06-18,2,20.7,,0.3,0.0,76.0,,,
2018-06-18,3,20.5,,0.5,20.0,77.0,,,
2018-06-18,4,20.2,,0.7,20.0,78.0,,,
2018-06-18,5,20.0,,0.3,0.0,80.0,,,
2018-06-18,6,20.0,,0.4,0.0,78.0,0.0,0.05,
2018-06-18,7,20.6,,0.5,360.0,76.0,0.0,0.3,
2018-06-18,8,22.7,,0.7,70.0,65.0,0.9,1.05,
2018-06-18,9,24.7,,1.1,230.0,59.0,1.0,1.8,
2018-06-18,10,26.1,,0.9,270.0,53.0,1.0,2.14,
2018-06-18,11,27.3,,2.4,290.0,45.0,1.0,2.84,
2018-06-18,12,28.4,,2.2,250.0,45.0,1.0,2.92,
2018-06-18,13,29.4,,1.7,290.0,42.0,1.0,3.1,
2018-06-18,14,29.8,,2.0,290.0,36.0,1.0,2.63,
2018-06-18,15,30.5,,2.8,200.0,34.0,1.0,2.87,
2018-06-18,16,30.5,,2.9,290.0,34.0,1.0,2.51,
2018-06-18,17,29.5,,3.7,320.0,36.0,1.0,1.94,
2018-06-18,18,29.2,,2.7,290.0,35.0,1.0,1.27,
2018-06-18,19,28.1,,2.6,290.0,38.0,1.0,0.63,
2018-06-18,20,25.7,,2.1,290.0,43.0,0.7,0.12,
2018-06-18,21,23.8,,2.0,290.0,48.0,,,
2018-06-18,22,22.9,,1.3,250.0,56.0,,,
2018-06-18,23,22.3,,1.1,320.0,59.0,,,
2018-06-19,0,21.5,,1.0,290.0,63.0,,,
2018-06-19,1,20.9,,0.8,290.0,66.0,,,
2018-06-19,2,20.2,,1.2,290.0,71.0,,,
2018-06-19,3,19.9,,1.4,290.0,69.0,,,
2018-06-19,4,19.7,,1.6,270.0,73.0,,,
2018-06-19,5,19.4,,0.8,320.0,77.0,,,
2018-06-19,6,19.1,,0.4,0.0,75.0,0.0,0.08,
2018-06-19,7,19.9,,0.6,20.0,72.0,0.0,0.32,
2018-06-19,8,21.1,,1.0,20.0,66.0,0.0,0.62,
2018-06-19,9,22.4,,0.9,270.0,62.0,0.0,0.93,
2018-06-19,10,23.7,,1.6,200.0,56.0,0.0,1.34,
2018-06-19,11,24.6,,1.4,250.0,53.0,0.2,1.67,
2018-06-19,12,25.8,,1.5,180.0,48.0,0.7,2.31,
2018-06-19,13,26.6,,2.9,230.0,46.0,0.8,2.31,
2018-06-19,14,27.2,,2.9,230.0,44.0,1.0,2.59,
2018-06-19,15,26.7,,2.6,250.0,42.0,0.4,1.89,
2018-06-19,16,26.1,,3.0,250.0,46.0,0.0,1.55,
2018-06-19,17,25.1,,2.4,250.0,51.0,0.0,1.15,
2018-06-19,18,24.1,,2.9,250.0,57.0,0.0,0.56,
2018-06-19,19,23.3,,2.6,270.0,59.0,0.0,0.28,
2018-06-19,20,22.4,,2.2,250.0,62.0,0.0,0.05,
2018-06-19,21,21.6,,2.4,250.0,66.0,,,
2018-06-19,22,20.8,,2.1,290.0,71.0,,,
2018-06-19,23,20.1,,1.9,290.0,73.0,,,
2018-06-20,0,19.7,,2.0,270.0,71.0,,,
2018-06-20,1,19.6,,1.4,270.0,73.0,,,
2018-06-20,2,19.6,,0.8,270.0,78.0,,,
2018-06-20,3,19.4,,0.8,320.0,79.0,,,
2018-06-20,4,19.1,,1.5,290.0,82.0,,,
2018-06-20,5,19.1,,2.0,290.0,83.0,,,
2018-06-20,6,19.4,,1.6,290.0,83.0,0.0,0.03,
2018-06-20,7,20.0,,1.7,290.0,77.0,0.3,0.29,
2018-06-20,8,20.6,,1.2,320.0,77.0,0.1,0.53,
2018-06-20,9,21.1,,2.0,270.0,73.0,0.0,0.43,
2018-06-20,10,22.2,,3.1,320.0,70.0,0.5,1.44,
2018-06-20,11,23.7,,2.4,290.0,56.0,0.9,2.33,
2018-06-20,12,25.2,,3.3,290.0,53.0,1.0,3.38,
2018-06-20,13,26.2,,3.2,320.0,51.0,1.0,3.36,
2018-06-20,14,27.5,,2.7,270.0,47.0,1.0,3.24,
2018-06-20,15,27.9,,3.6,320.0,45.0,1.0,3.04,
2018-06-20,16,28.2,,3.9,290.0,48.0,1.0,2.55,
2018-06-20,17,28.0,,3.2,290.0,50.0,1.0,1.93,
2018-06-20,18,27.0,,3.1,250.0,55.0,1.0,1.26,
2018-06-20,19,25.6,,2.7,290.0,61.0,1.0,0.6,
2018-06-20,20,23.3,,3.6,290.0,68.0,0.4,0.11,
2018-06-20,21,21.6,,3.3,270.0,74.0,,,
2018-06-20,22,20.6,,3.0,270.0,78.0,,,
2018-06-20,23,20.1,,3.6,270.0,82.0,,,
2018-06-21,0,20.0,,2.6,270.0,83.0,,,
2018-06-21,1,20.1,,1.2,270.0,82.0,,,
2018-06-21,2,20.2,,0.9,290.0,82.0,,,
2018-06-21,3,20.0,,1.7,270.0,83.0,,,
2018-06-21,4,19.6,,1.2,290.0,87.0,,,
2018-06-21,5,19.4,,2.1,270.0,82.0,,,
2018-06-21,6,19.5,,1.6,290.0,80.0,0.0,0.04,
2018-06-21,7,19.9,,1.7,290.0,74.0,0.0,0.21,
2018-06-21,8,21.4,,1.9,180.0,65.0,0.9,1.15,
2018-06-21,9,22.7,,2.0,340.0,59.0,1.0,1.77,
2018-06-21,10,23.9,,2.1,290.0,57.0,1.0,2.54,
2018-06-21,11,25.5,,1.8,270.0,57.0,1.0,3.01,
2018-06-21,12,26.4,,1.4,320.0,46.0,1.0,3.26,
2018-06-21,13,27.3,,3.4,290.0,33.0,1.0,3.42,
2018-06-21,14,28.0,,2.6,290.0,39.0,1.0,3.14,
2018-06-21,15,28.3,,3.2,290.0,40.0,1.0,2.96,
2018-06-21,16,28.5,,3.1,270.0,42.0,1.0,2.62,
2018-06-21,17,28.4,,3.3,290.0,43.0,1.0,2.04,
2018-06-21,18,27.8,,3.0,290.0,43.0,1.0,1.35,
2018-06-21,19,26.9,,2.4,290.0,42.0,1.0,0.62,
2018-06-21,20,25.1,,2.3,290.0,55.0,0.7,0.08,
2018-06-21,21,23.8,,1.5,290.0,63.0,,,
2018-06-21,22,22.8,,2.1,290.0,67.0,,,
2018-06-21,23,21.9,,2.6,290.0,59.0,,,
2018-06-22,0,20.7,,1.9,290.0,67.0,,,
2018-06-22,1,20.2,,1.4,320.0,75.0,,,
2018-06-22,2,19.8,,1.5,250.0,80.0,,,
2018-06-22,3,19.3,,1.6,270.0,85.0,,,
2018-06-22,4,19.1,,1.4,270.0,86.0,,,
2018-06-22,5,18.6,,1.0,20.0,85.0,,,
2018-06-22,6,18.2,,0.6,20.0,83.0,0.0,0.06,
2018-06-22,7,18.8,,1.1,20.0,66.0,0.6,0.46,
2018-06-22,8,21.9,,1.2,50.0,58.0,1.0,1.29,
2018-06-22,9,24.2,,1.2,50.0,47.0,1.0,1.94,
2018-06-22,10,26.3,,0.9,90.0,34.0,1.0,2.57,
2018-06-22,11,28.1,,1.3,70.0,35.0,1.0,3.02,
2018-06-22,12,29.8,,1.3,250.0,28.0,1.0,3.21,
2018-06-22,13,30.6,,1.2,140.0,26.0,1.0,3.17,
2018-06-22,14,31.6,,2.3,200.0,25.0,1.0,3.21,
2018-06-22,15,31.9,,1.8,290.0,23.0,1.0,2.57,
2018-06-22,16,30.8,,3.8,270.0,31.0,1.0,2.17,
2018-06-22,17,30.4,,2.9,290.0,28.0,1.0,1.9,
2018-06-22,18,29.3,,3.4,290.0,27.0,1.0,1.24,
2018-06-22,19,27.1,,3.5,290.0,32.0,0.8,0.52,
2018-06-22,20,25.4,,2.5,320.0,31.0,0.0,0.07,
2018-06-22,21,24.2,,1.5,320.0,32.0,,,
2018-06-22,22,23.3,,1.1,340.0,32.0,,,
2018-06-22,23,22.9,,1.1,290.0,34.0,,,
2018-06-23,0,22.7,,1.5,250.0,36.0,,,
2018-06-23,1,22.5,,1.1,290.0,39.0,,,
2018-06-23,2,22.3,,1.8,270.0,37.0,,,
2018-06-23,3,22.0,,0.2,0.0,42.0,,,
2018-06-23,4,21.6,,0.4,0.0,47.0,,,
2018-06-23,5,21.1,,0.3,0.0,48.0,,,
2018-06-23,6,21.0,,0.6,110.0,48.0,0.0,0.01,
2018-06-23,7,21.3,,0.5,90.0,44.0,0.0,0.2,
2018-06-23,8,22.6,,0.7,110.0,42.0,0.0,0.62,
2018-06-23,9,24.3,,1.1,200.0,37.0,0.7,1.31,
2018-06-23,10,25.8,,1.5,200.0,35.0,0.8,1.66,
2018-06-23,11,27.5,,1.9,230.0,31.0,1.0,2.7,
2018-06-23,12,28.4,,2.7,250.0,31.0,1.0,2.93,
2018-06-23,13,27.9,,3.9,270.0,41.0,0.6,2.08,
2018-06-23,14,28.0,,3.6,290.0,46.0,1.0,2.88,
2018-06-23,15,28.4,,3.1,270.0,43.0,1.0,2.65,
2018-06-23,16,28.3,,3.1,230.0,48.0,1.0,2.41,
2018-06-23,17,28.1,,3.2,290.0,49.0,1.0,1.62,
2018-06-23,18,26.3,,3.2,290.0,55.0,0.4,0.64,
2018-06-23,19,25.7,,2.8,270.0,59.0,0.0,0.38,
2018-06-23,20,24.6,,2.1,270.0,65.0,0.0,0.1,
2018-06-23,21,23.8,,2.2,250.0,68.0,,,
2018-06-23,22,23.0,,2.4,230.0,74.0,,,
2018-06-23,23,22.5,,2.7,230.0,77.0,,,
2018-06-24,0,22.0,,1.6,270.0,81.0,,,
2018-06-24,1,21.5,,1.3,290.0,83.0,,,
2018-06-24,2,20.9,,1.8,270.0,87.0,,,
2018-06-24,3,20.6,,0.8,320.0,91.0,,,
2018-06-24,4,20.5,,0.8,270.0,90.0,,,
2018-06-24,5,20.3,,1.0,270.0,87.0,,,
2018-06-24,6,20.2,,2.0,270.0,87.0,0.0,0.01,
2018-06-24,7,20.5,,0.8,250.0,82.0,0.0,0.16,
2018-06-24,8,21.3,,0.7,200.0,78.0,0.1,0.51,
2018-06-24,9,23.1,,1.9,200.0,68.0,0.9,1.64,
2018-06-24,10,25.0,,1.5,230.0,60.0,1.0,2.33,
2018-06-24,11,27.1,,2.1,200.0,52.0,1.0,2.82,
2018-06-24,12,28.9,,2.3,230.0,40.0,1.0,3.15,
2018-06-24,13,30.6,,2.7,250.0,31.0,1.0,3.24,
2018-06-24,14,31.6,,2.9,270.0,34.0,1.0,3.12,
2018-06-24,15,31.8,,3.4,270.0,31.0,1.0,2.85,
